seed,n,m,mu,run,generations,max_generations,diversity,fitness,opt,algorithm,mutation
8803,50,5,2,13,17,5000,1,-17,0,Mu1-unconst,XRAI_1.000000
10159,50,5,2,14,0,5000,1,-20,0,Mu1-unconst,XRAI_1.000000
11615,50,5,2,15,0,5000,1,-23,0,Mu1-unconst,XRAI_1.000000
13171,50,5,2,16,32,5000,1,-21,0,Mu1-unconst,XRAI_1.000000
14827,50,5,2,17,0,5000,1,-19,0,Mu1-unconst,XRAI_1.000000
16583,50,5,2,18,0,5000,1,-20,0,Mu1-unconst,XRAI_1.000000
18439,50,5,2,19,0,5000,1,-21,0,Mu1-unconst,XRAI_1.000000
20395,50,5,2,20,8,5000,1,-24,-2,Mu1-unconst,XRAI_1.000000
22451,50,5,2,21,8,5000,1,-19,0,Mu1-unconst,XRAI_1.000000
24607,50,5,2,22,5,5000,1,-23,0,Mu1-unconst,XRAI_1.000000
26863,50,5,2,23,0,5000,1,-22,0,Mu1-unconst,XRAI_1.000000
29219,50,5,2,24,0,5000,1,-22,0,Mu1-unconst,XRAI_1.000000
31675,50,5,2,25,0,5000,1,-21,0,Mu1-unconst,XRAI_1.000000
34231,50,5,2,26,15,5000,1,-24,-2,Mu1-unconst,XRAI_1.000000
36887,50,5,2,27,10,5000,1,-15,0,Mu1-unconst,XRAI_1.000000
39643,50,5,2,28,11,5000,1,-17,-3,Mu1-unconst,XRAI_1.000000
42499,50,5,2,29,2,5000,1,-19,-1,Mu1-unconst,XRAI_1.000000
350,50,10,2,0,3,5000,1,-5,0,Mu1-unconst,XRAI_1.000000
411,50,10,2,1,14,5000,1,-14,0,Mu1-unconst,XRAI_1.000000
572,50,10,2,2,12,5000,1,-8,0,Mu1-unconst,XRAI_1.000000
833,50,10,2,3,1,5000,1,-16,0,Mu1-unconst,XRAI_1.000000
1194,50,10,2,4,17,5000,1,-13,0,Mu1-unconst,XRAI_1.000000
1655,50,10,2,5,8,5000,1,-14,0,Mu1-unconst,XRAI_1.000000
2216,50,10,2,6,0,5000,1,-10,0,Mu1-unconst,XRAI_1.000000
2877,50,10,2,7,0,5000,1,-13,0,Mu1-unconst,XRAI_1.000000
3638,50,10,2,8,11,5000,1,-11,0,Mu1-unconst,XRAI_1.000000
4499,50,10,2,9,0,5000,1,-9,0,Mu1-unconst,XRAI_1.000000
5460,50,10,2,10,0,5000,1,-7,0,Mu1-unconst,XRAI_1.000000
6521,50,10,2,11,0,5000,1,-13,0,Mu1-unconst,XRAI_1.000000
7682,50,10,2,12,0,5000,1,-15,0,Mu1-unconst,XRAI_1.000000
8943,50,10,2,13,0,5000,1,-9,0,Mu1-unconst,XRAI_1.000000
10304,50,10,2,14,0,5000,1,-7,0,Mu1-unconst,XRAI_1.000000
11765,50,10,2,15,6,5000,1,-12,0,Mu1-unconst,XRAI_1.000000
13326,50,10,2,16,0,5000,1,-10,0,Mu1-unconst,XRAI_1.000000
14987,50,10,2,17,0,5000,1,-9,0,Mu1-unconst,XRAI_1.000000
16748,50,10,2,18,10,5000,1,-10,0,Mu1-unconst,XRAI_1.000000
18609,50,10,2,19,0,5000,1,-6,0,Mu1-unconst,XRAI_1.000000
20570,50,10,2,20,0,5000,1,-8,0,Mu1-unconst,XRAI_1.000000
22631,50,10,2,21,0,5000,1,-6,0,Mu1-unconst,XRAI_1.000000
24792,50,10,2,22,27,5000,1,-12,0,Mu1-unconst,XRAI_1.000000
27053,50,10,2,23,10,5000,1,-12,0,Mu1-unconst,XRAI_1.000000
29414,50,10,2,24,1,5000,1,-9,0,Mu1-unconst,XRAI_1.000000
31875,50,10,2,25,0,5000,1,-10,0,Mu1-unconst,XRAI_1.000000
34436,50,10,2,26,15,5000,1,-14,0,Mu1-unconst,XRAI_1.000000
37097,50,10,2,27,0,5000,1,-7,0,Mu1-unconst,XRAI_1.000000
39858,50,10,2,28,47,5000,1,-9,0,Mu1-unconst,XRAI_1.000000
42719,50,10,2,29,10,5000,1,-9,0,Mu1-unconst,XRAI_1.000000
5051,50,1,10,0,519,25000,1,-41,-26,Mu1-unconst,XRAI_1.000000
5103,50,1,10,1,406,25000,1,-44,-29,Mu1-unconst,XRAI_1.000000
5255,50,1,10,2,655,25000,1,-42,-28,Mu1-unconst,XRAI_1.000000
5507,50,1,10,3,618,25000,1,-42,-26,Mu1-unconst,XRAI_1.000000
5859,50,1,10,4,617,25000,1,-41,-22,Mu1-unconst,XRAI_1.000000
6311,50,1,10,5,612,25000,1,-43,-24,Mu1-unconst,XRAI_1.000000
6863,50,1,10,6,610,25000,1,-41,-22,Mu1-unconst,XRAI_1.000000
7515,50,1,10,7,966,25000,1,-42,-27,Mu1-unconst,XRAI_1.000000
8267,50,1,10,8,590,25000,1,-42,-27,Mu1-unconst,XRAI_1.000000
9119,50,1,10,9,614,25000,1,-42,-23,Mu1-unconst,XRAI_1.000000
10071,50,1,10,10,512,25000,1,-41,-25,Mu1-unconst,XRAI_1.000000
11123,50,1,10,11,379,25000,1,-41,-24,Mu1-unconst,XRAI_1.000000
12275,50,1,10,12,342,25000,1,-44,-25,Mu1-unconst,XRAI_1.000000
13527,50,1,10,13,727,25000,1,-42,-23,Mu1-unconst,XRAI_1.000000
14879,50,1,10,14,606,25000,1,-43,-24,Mu1-unconst,XRAI_1.000000
16331,50,1,10,15,342,25000,1,-42,-25,Mu1-unconst,XRAI_1.000000
17883,50,1,10,16,564,25000,1,-41,-26,Mu1-unconst,XRAI_1.000000
19535,50,1,10,17,553,25000,1,-39,-26,Mu1-unconst,XRAI_1.000000
21287,50,1,10,18,261,25000,1,-41,-24,Mu1-unconst,XRAI_1.000000
23139,50,1,10,19,821,25000,1,-43,-24,Mu1-unconst,XRAI_1.000000
25091,50,1,10,20,435,25000,1,-41,-25,Mu1-unconst,XRAI_1.000000
27143,50,1,10,21,613,25000,1,-42,-27,Mu1-unconst,XRAI_1.000000
29295,50,1,10,22,596,25000,1,-42,-20,Mu1-unconst,XRAI_1.000000
31547,50,1,10,23,275,25000,1,-42,-25,Mu1-unconst,XRAI_1.000000
33899,50,1,10,24,906,25000,1,-39,-20,Mu1-unconst,XRAI_1.000000
36351,50,1,10,25,516,25000,1,-41,-28,Mu1-unconst,XRAI_1.000000
38903,50,1,10,26,443,25000,1,-42,-27,Mu1-unconst,XRAI_1.000000
41555,50,1,10,27,619,25000,1,-41,-22,Mu1-unconst,XRAI_1.000000
44307,50,1,10,28,638,25000,1,-42,-27,Mu1-unconst,XRAI_1.000000
47159,50,1,10,29,690,25000,1,-41,-25,Mu1-unconst,XRAI_1.000000
5059,50,3,10,0,522,25000,1,-30,-9,Mu1-unconst,XRAI_1.000000
5113,50,3,10,1,669,25000,1,-28,-6,Mu1-unconst,XRAI_1.000000
5267,50,3,10,2,682,25000,1,-27,-3,Mu1-unconst,XRAI_1.000000
5521,50,3,10,3,1040,25000,1,-30,-9,Mu1-unconst,XRAI_1.000000
5875,50,3,10,4,890,25000,1,-29,-5,Mu1-unconst,XRAI_1.000000
6329,50,3,10,5,983,25000,1,-29,-5,Mu1-unconst,XRAI_1.000000
6883,50,3,10,6,917,25000,1,-33,-5,Mu1-unconst,XRAI_1.000000
7537,50,3,10,7,719,25000,1,-28,-5,Mu1-unconst,XRAI_1.000000
8291,50,3,10,8,482,25000,1,-30,-9,Mu1-unconst,XRAI_1.000000
9145,50,3,10,9,620,25000,1,-28,-6,Mu1-unconst,XRAI_1.000000
10099,50,3,10,10,577,25000,1,-32,-7,Mu1-unconst,XRAI_1.000000
11153,50,3,10,11,479,25000,1,-28,-3,Mu1-unconst,XRAI_1.000000
12307,50,3,10,12,764,25000,1,-28,-6,Mu1-unconst,XRAI_1.000000
13561,50,3,10,13,1265,25000,1,-28,-6,Mu1-unconst,XRAI_1.000000
14915,50,3,10,14,426,25000,1,-32,-7,Mu1-unconst,XRAI_1.000000
16369,50,3,10,15,313,25000,1,-28,-6,Mu1-unconst,XRAI_1.000000
17923,50,3,10,16,263,25000,1,-29,-6,Mu1-unconst,XRAI_1.000000
19577,50,3,10,17,661,25000,1,-25,-2,Mu1-unconst,XRAI_1.000000
21331,50,3,10,18,723,25000,1,-31,-10,Mu1-unconst,XRAI_1.000000
23185,50,3,10,19,360,25000,1,-33,-8,Mu1-unconst,XRAI_1.000000
25139,50,3,10,20,759,25000,1,-32,-12,Mu1-unconst,XRAI_1.000000
27193,50,3,10,21,520,25000,1,-25,-3,Mu1-unconst,XRAI_1.000000
29347,50,3,10,22,599,25000,1,-29,-9,Mu1-unconst,XRAI_1.000000
31601,50,3,10,23,385,25000,1,-29,-4,Mu1-unconst,XRAI_1.000000
33955,50,3,10,24,577,25000,1,-31,-8,Mu1-unconst,XRAI_1.000000
36409,50,3,10,25,813,25000,1,-28,-4,Mu1-unconst,XRAI_1.000000
38963,50,3,10,26,685,25000,1,-29,-7,Mu1-unconst,XRAI_1.000000
41617,50,3,10,27,665,25000,1,-29,-10,Mu1-unconst,XRAI_1.000000
44371,50,3,10,28,361,25000,1,-26,-5,Mu1-unconst,XRAI_1.000000
47225,50,3,10,29,342,25000,1,-27,-4,Mu1-unconst,XRAI_1.000000
5075,50,5,10,0,508,25000,1,-22,0,Mu1-unconst,XRAI_1.000000
5131,50,5,10,1,552,25000,1,-17,0,Mu1-unconst,XRAI_1.000000
5287,50,5,10,2,479,25000,1,-19,0,Mu1-unconst,XRAI_1.000000
5543,50,5,10,3,316,25000,1,-20,0,Mu1-unconst,XRAI_1.000000
5899,50,5,10,4,317,25000,1,-20,0,Mu1-unconst,XRAI_1.000000
6355,50,5,10,5,745,25000,1,-19,0,Mu1-unconst,XRAI_1.000000
6911,50,5,10,6,731,25000,1,-19,0,Mu1-unconst,XRAI_1.000000
7567,50,5,10,7,305,25000,1,-21,0,Mu1-unconst,XRAI_1.000000
8323,50,5,10,8,554,25000,1,-19,0,Mu1-unconst,XRAI_1.000000
9179,50,5,10,9,288,25000,1,-19,0,Mu1-unconst,XRAI_1.000000
10135,50,5,10,10,338,25000,1,-20,-1,Mu1-unconst,XRAI_1.000000
11191,50,5,10,11,449,25000,1,-20,0,Mu1-unconst,XRAI_1.000000
12347,50,5,10,12,343,25000,1,-18,0,Mu1-unconst,XRAI_1.000000
13603,50,5,10,13,460,25000,1,-23,-1,Mu1-unconst,XRAI_1.000000
14959,50,5,10,14,660,25000,1,-24,-1,Mu1-unconst,XRAI_1.000000
16415,50,5,10,15,222,25000,1,-17,-1,Mu1-unconst,XRAI_1.000000
17971,50,5,10,16,567,25000,1,-24,0,Mu1-unconst,XRAI_1.000000
19627,50,5,10,17,635,25000,1,-22,-1,Mu1-unconst,XRAI_1.000000
21383,50,5,10,18,450,25000,1,-17,0,Mu1-unconst,XRAI_1.000000
23239,50,5,10,19,356,25000,1,-21,0,Mu1-unconst,XRAI_1.000000
25195,50,5,10,20,520,25000,1,-21,0,Mu1-unconst,XRAI_1.000000
27251,50,5,10,21,501,25000,1,-20,0,Mu1-unconst,XRAI_1.000000
29407,50,5,10,22,805,25000,1,-17,0,Mu1-unconst,XRAI_1.000000
31663,50,5,10,23,501,25000,1,-19,0,Mu1-unconst,XRAI_1.000000
34019,50,5,10,24,500,25000,1,-24,0,Mu1-unconst,XRAI_1.000000
36475,50,5,10,25,349,25000,1,-18,0,Mu1-unconst,XRAI_1.000000
39031,50,5,10,26,696,25000,1,-24,-2,Mu1-unconst,XRAI_1.000000
41687,50,5,10,27,481,25000,1,-21,0,Mu1-unconst,XRAI_1.000000
44443,50,5,10,28,364,25000,1,-23,0,Mu1-unconst,XRAI_1.000000
47299,50,5,10,29,453,25000,1,-21,0,Mu1-unconst,XRAI_1.000000
5150,50,10,10,0,599,25000,1,-11,0,Mu1-unconst,XRAI_1.000000
5211,50,10,10,1,439,25000,1,-9,0,Mu1-unconst,XRAI_1.000000
5372,50,10,10,2,299,25000,1,-11,0,Mu1-unconst,XRAI_1.000000
5633,50,10,10,3,993,25000,1,-14,0,Mu1-unconst,XRAI_1.000000
5994,50,10,10,4,392,25000,1,-11,0,Mu1-unconst,XRAI_1.000000
6455,50,10,10,5,938,25000,1,-10,0,Mu1-unconst,XRAI_1.000000
7016,50,10,10,6,311,25000,1,-11,0,Mu1-unconst,XRAI_1.000000
7677,50,10,10,7,446,25000,1,-12,0,Mu1-unconst,XRAI_1.000000
8438,50,10,10,8,860,25000,1,-11,0,Mu1-unconst,XRAI_1.000000
9299,50,10,10,9,295,25000,1,-12,0,Mu1-unconst,XRAI_1.000000
10260,50,10,10,10,349,25000,1,-10,0,Mu1-unconst,XRAI_1.000000
11321,50,10,10,11,374,25000,1,-9,0,Mu1-unconst,XRAI_1.000000
12482,50,10,10,12,417,25000,1,-7,0,Mu1-unconst,XRAI_1.000000
13743,50,10,10,13,407,25000,1,-14,0,Mu1-unconst,XRAI_1.000000
15104,50,10,10,14,512,25000,1,-7,0,Mu1-unconst,XRAI_1.000000
16565,50,10,10,15,312,25000,1,-12,0,Mu1-unconst,XRAI_1.000000
18126,50,10,10,16,513,25000,1,-11,0,Mu1-unconst,XRAI_1.000000
19787,50,10,10,17,356,25000,1,-10,0,Mu1-unconst,XRAI_1.000000
21548,50,10,10,18,429,25000,1,-11,0,Mu1-unconst,XRAI_1.000000
23409,50,10,10,19,613,25000,1,-15,0,Mu1-unconst,XRAI_1.000000
25370,50,10,10,20,798,25000,1,-10,0,Mu1-unconst,XRAI_1.000000
27431,50,10,10,21,457,25000,1,-9,0,Mu1-unconst,XRAI_1.000000
29592,50,10,10,22,906,25000,1,-12,0,Mu1-unconst,XRAI_1.000000
31853,50,10,10,23,305,25000,1,-12,0,Mu1-unconst,XRAI_1.000000
34214,50,10,10,24,428,25000,1,-9,0,Mu1-unconst,XRAI_1.000000
36675,50,10,10,25,359,25000,1,-11,0,Mu1-unconst,XRAI_1.000000
39236,50,10,10,26,482,25000,1,-14,0,Mu1-unconst,XRAI_1.000000
41897,50,10,10,27,732,25000,1,-11,0,Mu1-unconst,XRAI_1.000000
44658,50,10,10,28,500,25000,1,-13,0,Mu1-unconst,XRAI_1.000000
47519,50,10,10,29,370,25000,1,-9,0,Mu1-unconst,XRAI_1.000000
31301,50,1,25,0,11310,62500,1,-41,-25,Mu1-unconst,XRAI_1.000000
31353,50,1,25,1,16285,62500,1,-41,-22,Mu1-unconst,XRAI_1.000000
31505,50,1,25,2,11896,62500,1,-39,-25,Mu1-unconst,XRAI_1.000000
31757,50,1,25,3,11089,62500,1,-43,-27,Mu1-unconst,XRAI_1.000000
32109,50,1,25,4,11169,62500,1,-42,-25,Mu1-unconst,XRAI_1.000000
32561,50,1,25,5,14103,62500,1,-43,-27,Mu1-unconst,XRAI_1.000000
33113,50,1,25,6,24618,62500,1,-41,-23,Mu1-unconst,XRAI_1.000000
33765,50,1,25,7,8842,62500,1,-42,-27,Mu1-unconst,XRAI_1.000000
34517,50,1,25,8,11012,62500,1,-41,-26,Mu1-unconst,XRAI_1.000000
35369,50,1,25,9,16469,62500,1,-41,-25,Mu1-unconst,XRAI_1.000000
36321,50,1,25,10,10300,62500,1,-40,-24,Mu1-unconst,XRAI_1.000000
37373,50,1,25,11,11211,62500,1,-41,-26,Mu1-unconst,XRAI_1.000000
38525,50,1,25,12,15139,62500,1,-41,-25,Mu1-unconst,XRAI_1.000000
39777,50,1,25,13,16231,62500,1,-40,-27,Mu1-unconst,XRAI_1.000000
41129,50,1,25,14,11705,62500,1,-41,-27,Mu1-unconst,XRAI_1.000000
42581,50,1,25,15,10779,62500,1,-42,-26,Mu1-unconst,XRAI_1.000000
44133,50,1,25,16,9491,62500,1,-40,-26,Mu1-unconst,XRAI_1.000000
45785,50,1,25,17,9806,62500,1,-42,-26,Mu1-unconst,XRAI_1.000000
47537,50,1,25,18,12190,62500,1,-41,-28,Mu1-unconst,XRAI_1.000000
49389,50,1,25,19,11095,62500,1,-42,-25,Mu1-unconst,XRAI_1.000000
51341,50,1,25,20,14715,62500,1,-41,-26,Mu1-unconst,XRAI_1.000000
53393,50,1,25,21,13841,62500,1,-42,-26,Mu1-unconst,XRAI_1.000000
55545,50,1,25,22,15878,62500,1,-41,-29,Mu1-unconst,XRAI_1.000000
57797,50,1,25,23,18533,62500,1,-41,-24,Mu1-unconst,XRAI_1.000000
60149,50,1,25,24,12413,62500,1,-42,-28,Mu1-unconst,XRAI_1.000000
62601,50,1,25,25,16823,62500,1,-40,-27,Mu1-unconst,XRAI_1.000000
65153,50,1,25,26,13988,62500,1,-42,-26,Mu1-unconst,XRAI_1.000000
67805,50,1,25,27,14407,62500,1,-39,-22,Mu1-unconst,XRAI_1.000000
70557,50,1,25,28,18964,62500,1,-40,-28,Mu1-unconst,XRAI_1.000000
73409,50,1,25,29,10142,62500,1,-41,-27,Mu1-unconst,XRAI_1.000000
31309,50,3,25,0,11427,62500,1,-28,-6,Mu1-unconst,XRAI_1.000000
31363,50,3,25,1,17521,62500,1,-28,-4,Mu1-unconst,XRAI_1.000000
31517,50,3,25,2,7726,62500,1,-29,-7,Mu1-unconst,XRAI_1.000000
31771,50,3,25,3,11859,62500,1,-28,-3,Mu1-unconst,XRAI_1.000000
32125,50,3,25,4,8797,62500,1,-28,-4,Mu1-unconst,XRAI_1.000000
32579,50,3,25,5,11600,62500,1,-28,-8,Mu1-unconst,XRAI_1.000000
33133,50,3,25,6,15100,62500,1,-29,-6,Mu1-unconst,XRAI_1.000000
33787,50,3,25,7,13312,62500,1,-25,-6,Mu1-unconst,XRAI_1.000000
34541,50,3,25,8,19321,62500,1,-23,-6,Mu1-unconst,XRAI_1.000000
35395,50,3,25,9,9572,62500,1,-28,-6,Mu1-unconst,XRAI_1.000000
36349,50,3,25,10,7375,62500,1,-27,-7,Mu1-unconst,XRAI_1.000000
37403,50,3,25,11,7890,62500,1,-28,-7,Mu1-unconst,XRAI_1.000000
38557,50,3,25,12,17033,62500,1,-29,-9,Mu1-unconst,XRAI_1.000000
39811,50,3,25,13,13081,62500,1,-29,-6,Mu1-unconst,XRAI_1.000000
41165,50,3,25,14,6451,62500,1,-25,-4,Mu1-unconst,XRAI_1.000000
42619,50,3,25,15,9326,62500,1,-25,-9,Mu1-unconst,XRAI_1.000000
44173,50,3,25,16,18898,62500,1,-29,-6,Mu1-unconst,XRAI_1.000000
45827,50,3,25,17,8113,62500,1,-27,-4,Mu1-unconst,XRAI_1.000000
47581,50,3,25,18,10140,62500,1,-26,-3,Mu1-unconst,XRAI_1.000000
49435,50,3,25,19,7930,62500,1,-29,-11,Mu1-unconst,XRAI_1.000000
51389,50,3,25,20,9784,62500,1,-27,-3,Mu1-unconst,XRAI_1.000000
53443,50,3,25,21,8618,62500,1,-31,-8,Mu1-unconst,XRAI_1.000000
55597,50,3,25,22,14551,62500,1,-29,-10,Mu1-unconst,XRAI_1.000000
57851,50,3,25,23,11995,62500,1,-28,-6,Mu1-unconst,XRAI_1.000000
60205,50,3,25,24,10236,62500,1,-28,-5,Mu1-unconst,XRAI_1.000000
62659,50,3,25,25,9971,62500,1,-27,-10,Mu1-unconst,XRAI_1.000000
65213,50,3,25,26,10407,62500,1,-32,-11,Mu1-unconst,XRAI_1.000000
67867,50,3,25,27,17543,62500,1,-27,-8,Mu1-unconst,XRAI_1.000000
70621,50,3,25,28,13398,62500,1,-28,-8,Mu1-unconst,XRAI_1.000000
73475,50,3,25,29,14062,62500,1,-30,-9,Mu1-unconst,XRAI_1.000000
31325,50,5,25,0,8581,62500,1,-19,0,Mu1-unconst,XRAI_1.000000
31381,50,5,25,1,9473,62500,1,-18,0,Mu1-unconst,XRAI_1.000000
31537,50,5,25,2,8115,62500,1,-18,0,Mu1-unconst,XRAI_1.000000
31793,50,5,25,3,8863,62500,1,-22,0,Mu1-unconst,XRAI_1.000000
32149,50,5,25,4,8460,62500,1,-21,0,Mu1-unconst,XRAI_1.000000
32605,50,5,25,5,8552,62500,1,-21,0,Mu1-unconst,XRAI_1.000000
33161,50,5,25,6,6903,62500,1,-19,0,Mu1-unconst,XRAI_1.000000
33817,50,5,25,7,10950,62500,1,-17,0,Mu1-unconst,XRAI_1.000000
34573,50,5,25,8,8411,62500,1,-17,0,Mu1-unconst,XRAI_1.000000
35429,50,5,25,9,6173,62500,1,-19,0,Mu1-unconst,XRAI_1.000000
36385,50,5,25,10,9190,62500,1,-20,0,Mu1-unconst,XRAI_1.000000
37441,50,5,25,11,9092,62500,1,-20,0,Mu1-unconst,XRAI_1.000000
38597,50,5,25,12,7203,62500,1,-21,0,Mu1-unconst,XRAI_1.000000
39853,50,5,25,13,9949,62500,1,-19,0,Mu1-unconst,XRAI_1.000000
41209,50,5,25,14,13637,62500,1,-21,0,Mu1-unconst,XRAI_1.000000
42665,50,5,25,15,9543,62500,1,-19,0,Mu1-unconst,XRAI_1.000000
44221,50,5,25,16,8924,62500,1,-21,0,Mu1-unconst,XRAI_1.000000
45877,50,5,25,17,10654,62500,1,-20,0,Mu1-unconst,XRAI_1.000000
47633,50,5,25,18,8567,62500,1,-17,0,Mu1-unconst,XRAI_1.000000
49489,50,5,25,19,12258,62500,1,-22,-2,Mu1-unconst,XRAI_1.000000
51445,50,5,25,20,6107,62500,1,-18,0,Mu1-unconst,XRAI_1.000000
53501,50,5,25,21,8164,62500,1,-23,0,Mu1-unconst,XRAI_1.000000
55657,50,5,25,22,5889,62500,1,-16,0,Mu1-unconst,XRAI_1.000000
57913,50,5,25,23,8579,62500,1,-21,0,Mu1-unconst,XRAI_1.000000
60269,50,5,25,24,9348,62500,1,-18,0,Mu1-unconst,XRAI_1.000000
62725,50,5,25,25,8586,62500,1,-21,0,Mu1-unconst,XRAI_1.000000
65281,50,5,25,26,7372,62500,1,-16,0,Mu1-unconst,XRAI_1.000000
67937,50,5,25,27,9030,62500,1,-18,0,Mu1-unconst,XRAI_1.000000
70693,50,5,25,28,6677,62500,1,-21,0,Mu1-unconst,XRAI_1.000000
73549,50,5,25,29,11230,62500,1,-19,-1,Mu1-unconst,XRAI_1.000000
31400,50,10,25,0,4739,62500,1,-10,0,Mu1-unconst,XRAI_1.000000
31461,50,10,25,1,7343,62500,1,-10,0,Mu1-unconst,XRAI_1.000000
31622,50,10,25,2,5277,62500,1,-12,0,Mu1-unconst,XRAI_1.000000
31883,50,10,25,3,4411,62500,1,-7,0,Mu1-unconst,XRAI_1.000000
32244,50,10,25,4,3605,62500,1,-14,0,Mu1-unconst,XRAI_1.000000
32705,50,10,25,5,3504,62500,1,-10,0,Mu1-unconst,XRAI_1.000000
33266,50,10,25,6,6308,62500,1,-11,0,Mu1-unconst,XRAI_1.000000
33927,50,10,25,7,3403,62500,1,-9,0,Mu1-unconst,XRAI_1.000000
34688,50,10,25,8,5513,62500,1,-11,0,Mu1-unconst,XRAI_1.000000
35549,50,10,25,9,5687,62500,1,-11,0,Mu1-unconst,XRAI_1.000000
36510,50,10,25,10,7210,62500,1,-11,0,Mu1-unconst,XRAI_1.000000
37571,50,10,25,11,4032,62500,1,-10,0,Mu1-unconst,XRAI_1.000000
38732,50,10,25,12,4483,62500,1,-10,0,Mu1-unconst,XRAI_1.000000
39993,50,10,25,13,4655,62500,1,-10,0,Mu1-unconst,XRAI_1.000000
41354,50,10,25,14,5367,62500,1,-7,0,Mu1-unconst,XRAI_1.000000
42815,50,10,25,15,4771,62500,1,-11,0,Mu1-unconst,XRAI_1.000000
44376,50,10,25,16,3814,62500,1,-14,0,Mu1-unconst,XRAI_1.000000
46037,50,10,25,17,5085,62500,1,-11,0,Mu1-unconst,XRAI_1.000000
47798,50,10,25,18,5383,62500,1,-10,0,Mu1-unconst,XRAI_1.000000
49659,50,10,25,19,5340,62500,1,-12,0,Mu1-unconst,XRAI_1.000000
51620,50,10,25,20,5222,62500,1,-10,0,Mu1-unconst,XRAI_1.000000
53681,50,10,25,21,4552,62500,1,-11,0,Mu1-unconst,XRAI_1.000000
55842,50,10,25,22,8455,62500,1,-11,0,Mu1-unconst,XRAI_1.000000
58103,50,10,25,23,6241,62500,1,-9,0,Mu1-unconst,XRAI_1.000000
60464,50,10,25,24,5905,62500,1,-10,0,Mu1-unconst,XRAI_1.000000
62925,50,10,25,25,6079,62500,1,-6,0,Mu1-unconst,XRAI_1.000000
65486,50,10,25,26,4971,62500,1,-12,0,Mu1-unconst,XRAI_1.000000
68147,50,10,25,27,8000,62500,1,-9,0,Mu1-unconst,XRAI_1.000000
70908,50,10,25,28,3473,62500,1,-11,0,Mu1-unconst,XRAI_1.000000
73769,50,10,25,29,5502,62500,1,-11,0,Mu1-unconst,XRAI_1.000000
125051,50,1,50,0,125000,125000,0.992375,-41,-26,Mu1-unconst,XRAI_1.000000
125103,50,1,50,1,125000,125000,0.992353,-42,-27,Mu1-unconst,XRAI_1.000000
125255,50,1,50,2,125000,125000,0.992465,-41,-25,Mu1-unconst,XRAI_1.000000
125507,50,1,50,3,125000,125000,0.992221,-39,-24,Mu1-unconst,XRAI_1.000000
125859,50,1,50,4,125000,125000,0.992397,-40,-26,Mu1-unconst,XRAI_1.000000
126311,50,1,50,5,125000,125000,0.992199,-40,-27,Mu1-unconst,XRAI_1.000000
126863,50,1,50,6,125000,125000,0.992331,-41,-26,Mu1-unconst,XRAI_1.000000
127515,50,1,50,7,125000,125000,0.992199,-40,-25,Mu1-unconst,XRAI_1.000000
128267,50,1,50,8,125000,125000,0.992353,-40,-23,Mu1-unconst,XRAI_1.000000
129119,50,1,50,9,125000,125000,0.992465,-42,-29,Mu1-unconst,XRAI_1.000000
130071,50,1,50,10,125000,125000,0.99251,-40,-24,Mu1-unconst,XRAI_1.000000
131123,50,1,50,11,125000,125000,0.99242,-40,-22,Mu1-unconst,XRAI_1.000000
132275,50,1,50,12,125000,125000,0.99251,-40,-24,Mu1-unconst,XRAI_1.000000
133527,50,1,50,13,125000,125000,0.992309,-40,-28,Mu1-unconst,XRAI_1.000000
134879,50,1,50,14,125000,125000,0.992331,-40,-24,Mu1-unconst,XRAI_1.000000
136331,50,1,50,15,125000,125000,0.99242,-40,-24,Mu1-unconst,XRAI_1.000000
137883,50,1,50,16,125000,125000,0.992353,-40,-26,Mu1-unconst,XRAI_1.000000
139535,50,1,50,17,125000,125000,0.992199,-41,-26,Mu1-unconst,XRAI_1.000000
141287,50,1,50,18,125000,125000,0.992465,-41,-27,Mu1-unconst,XRAI_1.000000
143139,50,1,50,19,125000,125000,0.992465,-42,-26,Mu1-unconst,XRAI_1.000000
145091,50,1,50,20,125000,125000,0.992397,-42,-27,Mu1-unconst,XRAI_1.000000
147143,50,1,50,21,125000,125000,0.992177,-41,-25,Mu1-unconst,XRAI_1.000000
149295,50,1,50,22,125000,125000,0.992309,-41,-28,Mu1-unconst,XRAI_1.000000
151547,50,1,50,23,125000,125000,0.992353,-37,-23,Mu1-unconst,XRAI_1.000000
153899,50,1,50,24,125000,125000,0.992309,-40,-26,Mu1-unconst,XRAI_1.000000
156351,50,1,50,25,125000,125000,0.992556,-41,-28,Mu1-unconst,XRAI_1.000000
158903,50,1,50,26,125000,125000,0.992442,-41,-25,Mu1-unconst,XRAI_1.000000
161555,50,1,50,27,125000,125000,0.99242,-40,-23,Mu1-unconst,XRAI_1.000000
164307,50,1,50,28,125000,125000,0.99251,-40,-27,Mu1-unconst,XRAI_1.000000
167159,50,1,50,29,125000,125000,0.992286,-41,-27,Mu1-unconst,XRAI_1.000000
125059,50,3,50,0,125000,125000,0.993747,-25,-6,Mu1-unconst,XRAI_1.000000
125113,50,3,50,1,125000,125000,0.993968,-27,-5,Mu1-unconst,XRAI_1.000000
125267,50,3,50,2,125000,125000,0.993586,-26,-5,Mu1-unconst,XRAI_1.000000
125521,50,3,50,3,125000,125000,0.994054,-29,-9,Mu1-unconst,XRAI_1.000000
125875,50,3,50,4,125000,125000,0.993912,-29,-8,Mu1-unconst,XRAI_1.000000
