seed,n,m,mu,run,generations,max_generations,diversity,fitness,opt,alpha,algorithm,mutation
917,100,3,2,2,3408,20000,1,-43,-36,0.2,Mu1-const,XRAI_0.250000
1421,100,3,2,3,6431,20000,1,-40,-34,0.2,Mu1-const,XRAI_0.250000
2125,100,3,2,4,5120,20000,1,-51,-43,0.2,Mu1-const,XRAI_0.250000
3029,100,3,2,5,5618,20000,1,-46,-39,0.2,Mu1-const,XRAI_0.250000
4133,100,3,2,6,7179,20000,1,-44,-37,0.2,Mu1-const,XRAI_0.250000
5437,100,3,2,7,4910,20000,1,-49,-41,0.2,Mu1-const,XRAI_0.250000
6941,100,3,2,8,5837,20000,1,-40,-34,0.2,Mu1-const,XRAI_0.250000
8645,100,3,2,9,1418,20000,1,-50,-42,0.2,Mu1-const,XRAI_0.250000
10549,100,3,2,10,2823,20000,1,-48,-40,0.2,Mu1-const,XRAI_0.250000
12653,100,3,2,11,15566,20000,1,-43,-36,0.2,Mu1-const,XRAI_0.250000
14957,100,3,2,12,1884,20000,1,-47,-40,0.2,Mu1-const,XRAI_0.250000
17461,100,3,2,13,7890,20000,1,-38,-32,0.2,Mu1-const,XRAI_0.250000
20165,100,3,2,14,10310,20000,1,-44,-37,0.2,Mu1-const,XRAI_0.250000
23069,100,3,2,15,12080,20000,1,-45,-38,0.2,Mu1-const,XRAI_0.250000
26173,100,3,2,16,2756,20000,1,-48,-40,0.2,Mu1-const,XRAI_0.250000
29477,100,3,2,17,8465,20000,1,-39,-33,0.2,Mu1-const,XRAI_0.250000
32981,100,3,2,18,2511,20000,1,-45,-38,0.2,Mu1-const,XRAI_0.250000
36685,100,3,2,19,4841,20000,1,-42,-35,0.2,Mu1-const,XRAI_0.250000
40589,100,3,2,20,3217,20000,1,-49,-41,0.2,Mu1-const,XRAI_0.250000
44693,100,3,2,21,3659,20000,1,-43,-36,0.2,Mu1-const,XRAI_0.250000
48997,100,3,2,22,4515,20000,1,-44,-37,0.2,Mu1-const,XRAI_0.250000
53501,100,3,2,23,4607,20000,1,-43,-36,0.2,Mu1-const,XRAI_0.250000
58205,100,3,2,24,4469,20000,1,-39,-33,0.2,Mu1-const,XRAI_0.250000
63109,100,3,2,25,5861,20000,1,-44,-37,0.2,Mu1-const,XRAI_0.250000
68213,100,3,2,26,2139,20000,1,-48,-40,0.2,Mu1-const,XRAI_0.250000
73517,100,3,2,27,5244,20000,1,-43,-36,0.2,Mu1-const,XRAI_0.250000
79021,100,3,2,28,2691,20000,1,-43,-36,0.2,Mu1-const,XRAI_0.250000
84725,100,3,2,29,2083,20000,1,-48,-40,0.2,Mu1-const,XRAI_0.250000
525,100,5,2,0,12161,20000,1,-22,-19,0.2,Mu1-const,XRAI_0.250000
631,100,5,2,1,14999,20000,1,-22,-19,0.2,Mu1-const,XRAI_0.250000
937,100,5,2,2,12882,20000,1,-18,-15,0.2,Mu1-const,XRAI_0.250000
1443,100,5,2,3,20000,20000,0.979798,-14,-12,0.2,Mu1-const,XRAI_0.250000
2149,100,5,2,4,14046,20000,1,-22,-19,0.2,Mu1-const,XRAI_0.250000
3055,100,5,2,5,8203,20000,1,-24,-20,0.2,Mu1-const,XRAI_0.250000
4161,100,5,2,6,11095,20000,1,-21,-18,0.2,Mu1-const,XRAI_0.250000
5467,100,5,2,7,6081,20000,1,-26,-22,0.2,Mu1-const,XRAI_0.250000
6973,100,5,2,8,5488,20000,1,-25,-21,0.2,Mu1-const,XRAI_0.250000
8679,100,5,2,9,20000,20000,0.949495,-20,-17,0.2,Mu1-const,XRAI_0.250000
10585,100,5,2,10,4809,20000,1,-27,-23,0.2,Mu1-const,XRAI_0.250000
12691,100,5,2,11,3396,20000,1,-30,-25,0.2,Mu1-const,XRAI_0.250000
14997,100,5,2,12,17490,20000,1,-19,-16,0.2,Mu1-const,XRAI_0.250000
17503,100,5,2,13,3845,20000,1,-27,-23,0.2,Mu1-const,XRAI_0.250000
20209,100,5,2,14,20000,20000,0.989899,-21,-18,0.2,Mu1-const,XRAI_0.250000
23115,100,5,2,15,17120,20000,1,-24,-20,0.2,Mu1-const,XRAI_0.250000
26221,100,5,2,16,8284,20000,1,-21,-18,0.2,Mu1-const,XRAI_0.250000
29527,100,5,2,17,11067,20000,1,-24,-20,0.2,Mu1-const,XRAI_0.250000
33033,100,5,2,18,9929,20000,1,-20,-17,0.2,Mu1-const,XRAI_0.250000
36739,100,5,2,19,12758,20000,1,-25,-21,0.2,Mu1-const,XRAI_0.250000
40645,100,5,2,20,20000,20000,0.939394,-16,-14,0.2,Mu1-const,XRAI_0.250000
44751,100,5,2,21,9259,20000,1,-19,-16,0.2,Mu1-const,XRAI_0.250000
49057,100,5,2,22,13302,20000,1,-21,-18,0.2,Mu1-const,XRAI_0.250000
53563,100,5,2,23,9237,20000,1,-24,-20,0.2,Mu1-const,XRAI_0.250000
58269,100,5,2,24,20000,20000,0.989899,-18,-15,0.2,Mu1-const,XRAI_0.250000
63175,100,5,2,25,5397,20000,1,-24,-20,0.2,Mu1-const,XRAI_0.250000
68281,100,5,2,26,18953,20000,1,-26,-22,0.2,Mu1-const,XRAI_0.250000
73587,100,5,2,27,15087,20000,1,-16,-14,0.2,Mu1-const,XRAI_0.250000
79093,100,5,2,28,8443,20000,1,-28,-24,0.2,Mu1-const,XRAI_0.250000
84799,100,5,2,29,20000,20000,0.979798,-15,-13,0.2,Mu1-const,XRAI_0.250000
600,100,10,2,0,1931,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
711,100,10,2,1,6086,20000,1,-1,-1,0.2,Mu1-const,XRAI_0.250000
1022,100,10,2,2,2604,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
1533,100,10,2,3,11210,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
2244,100,10,2,4,2321,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
3155,100,10,2,5,4298,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
4266,100,10,2,6,2116,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
5577,100,10,2,7,2996,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
7088,100,10,2,8,20000,20000,0.979798,0,0,0.2,Mu1-const,XRAI_0.250000
8799,100,10,2,9,2782,20000,1,-2,-2,0.2,Mu1-const,XRAI_0.250000
10710,100,10,2,10,5926,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
12821,100,10,2,11,4870,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
15132,100,10,2,12,6735,20000,1,-1,-1,0.2,Mu1-const,XRAI_0.250000
17643,100,10,2,13,2636,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
20354,100,10,2,14,5354,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
23265,100,10,2,15,4824,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
26376,100,10,2,16,5729,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
29687,100,10,2,17,3295,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
33198,100,10,2,18,9011,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
36909,100,10,2,19,2302,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
40820,100,10,2,20,7579,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
44931,100,10,2,21,6155,20000,1,-1,-1,0.2,Mu1-const,XRAI_0.250000
49242,100,10,2,22,2548,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
53753,100,10,2,23,3426,20000,1,-1,-1,0.2,Mu1-const,XRAI_0.250000
58464,100,10,2,24,2716,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
63375,100,10,2,25,2744,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
68486,100,10,2,26,3190,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
73797,100,10,2,27,5400,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
79308,100,10,2,28,5405,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
85019,100,10,2,29,2933,20000,1,0,0,0.2,Mu1-const,XRAI_0.250000
10101,100,1,10,0,19007,100000,1,-78,-66,0.2,Mu1-const,XRAI_0.250000
10203,100,1,10,1,6342,100000,1,-85,-71,0.2,Mu1-const,XRAI_0.250000
10505,100,1,10,2,26937,100000,1,-80,-68,0.2,Mu1-const,XRAI_0.250000
11007,100,1,10,3,13457,100000,1,-81,-68,0.2,Mu1-const,XRAI_0.250000
11709,100,1,10,4,3937,100000,1,-83,-71,0.2,Mu1-const,XRAI_0.250000
12611,100,1,10,5,3482,100000,1,-84,-71,0.2,Mu1-const,XRAI_0.250000
13713,100,1,10,6,9581,100000,1,-81,-68,0.2,Mu1-const,XRAI_0.250000
15015,100,1,10,7,7051,100000,1,-80,-68,0.2,Mu1-const,XRAI_0.250000
16517,100,1,10,8,6737,100000,1,-82,-69,0.2,Mu1-const,XRAI_0.250000
18219,100,1,10,9,15367,100000,1,-81,-68,0.2,Mu1-const,XRAI_0.250000
20121,100,1,10,10,7618,100000,1,-80,-67,0.2,Mu1-const,XRAI_0.250000
22223,100,1,10,11,6764,100000,1,-81,-68,0.2,Mu1-const,XRAI_0.250000
24525,100,1,10,12,11124,100000,1,-81,-68,0.2,Mu1-const,XRAI_0.250000
27027,100,1,10,13,10403,100000,1,-78,-66,0.2,Mu1-const,XRAI_0.250000
29729,100,1,10,14,3761,100000,1,-83,-70,0.2,Mu1-const,XRAI_0.250000
32631,100,1,10,15,9337,100000,1,-82,-69,0.2,Mu1-const,XRAI_0.250000
35733,100,1,10,16,15949,100000,1,-79,-67,0.2,Mu1-const,XRAI_0.250000
39035,100,1,10,17,26517,100000,1,-80,-67,0.2,Mu1-const,XRAI_0.250000
42537,100,1,10,18,6410,100000,1,-80,-67,0.2,Mu1-const,XRAI_0.250000
46239,100,1,10,19,4890,100000,1,-85,-71,0.2,Mu1-const,XRAI_0.250000
50141,100,1,10,20,11275,100000,1,-82,-69,0.2,Mu1-const,XRAI_0.250000
54243,100,1,10,21,15463,100000,1,-81,-68,0.2,Mu1-const,XRAI_0.250000
58545,100,1,10,22,13454,100000,1,-83,-70,0.2,Mu1-const,XRAI_0.250000
63047,100,1,10,23,15307,100000,1,-80,-67,0.2,Mu1-const,XRAI_0.250000
67749,100,1,10,24,9501,100000,1,-81,-68,0.2,Mu1-const,XRAI_0.250000
72651,100,1,10,25,22508,100000,1,-80,-67,0.2,Mu1-const,XRAI_0.250000
77753,100,1,10,26,8883,100000,1,-79,-66,0.2,Mu1-const,XRAI_0.250000
83055,100,1,10,27,5639,100000,1,-81,-69,0.2,Mu1-const,XRAI_0.250000
88557,100,1,10,28,6641,100000,1,-84,-71,0.2,Mu1-const,XRAI_0.250000
94259,100,1,10,29,12725,100000,1,-84,-70,0.2,Mu1-const,XRAI_0.250000
10109,100,3,10,0,100000,100000,0.996988,-49,-41,0.2,Mu1-const,XRAI_0.250000
10213,100,3,10,1,100000,100000,0.968631,-39,-33,0.2,Mu1-const,XRAI_0.250000
10517,100,3,10,2,100000,100000,0.982311,-43,-36,0.2,Mu1-const,XRAI_0.250000
11021,100,3,10,3,100000,100000,0.988935,-38,-32,0.2,Mu1-const,XRAI_0.250000
11725,100,3,10,4,100000,100000,0.994168,-42,-35,0.2,Mu1-const,XRAI_0.250000
12629,100,3,10,5,100000,100000,0.992322,-45,-38,0.2,Mu1-const,XRAI_0.250000
13733,100,3,10,6,100000,100000,0.983368,-40,-34,0.2,Mu1-const,XRAI_0.250000
15037,100,3,10,7,100000,100000,0.995238,-44,-37,0.2,Mu1-const,XRAI_0.250000
16541,100,3,10,8,100000,100000,0.997392,-49,-41,0.2,Mu1-const,XRAI_0.250000
18245,100,3,10,9,100000,100000,0.996988,-48,-40,0.2,Mu1-const,XRAI_0.250000
20149,100,3,10,10,100000,100000,0.980541,-37,-31,0.2,Mu1-const,XRAI_0.250000
22253,100,3,10,11,100000,100000,0.992471,-45,-38,0.2,Mu1-const,XRAI_0.250000
24557,100,3,10,12,100000,100000,0.998494,-48,-40,0.2,Mu1-const,XRAI_0.250000
27061,100,3,10,13,100000,100000,0.996633,-48,-40,0.2,Mu1-const,XRAI_0.250000
29765,100,3,10,14,100000,100000,0.98946,-42,-35,0.2,Mu1-const,XRAI_0.250000
32669,100,3,10,15,100000,100000,0.993977,-43,-36,0.2,Mu1-const,XRAI_0.250000
35773,100,3,10,16,100000,100000,0.991753,-44,-37,0.2,Mu1-const,XRAI_0.250000
39077,100,3,10,17,100000,100000,0.993612,-50,-42,0.2,Mu1-const,XRAI_0.250000
42581,100,3,10,18,100000,100000,0.993977,-49,-41,0.2,Mu1-const,XRAI_0.250000
46285,100,3,10,19,68050,100000,1,-48,-40,0.2,Mu1-const,XRAI_0.250000
50189,100,3,10,20,100000,100000,0.987047,-45,-38,0.2,Mu1-const,XRAI_0.250000
54293,100,3,10,21,100000,100000,0.995741,-44,-37,0.2,Mu1-const,XRAI_0.250000
58597,100,3,10,22,100000,100000,0.996988,-43,-36,0.2,Mu1-const,XRAI_0.250000
63101,100,3,10,23,100000,100000,0.99122,-46,-39,0.2,Mu1-const,XRAI_0.250000
67805,100,3,10,24,100000,100000,0.996633,-44,-37,0.2,Mu1-const,XRAI_0.250000
72709,100,3,10,25,100000,100000,0.977015,-40,-34,0.2,Mu1-const,XRAI_0.250000
77813,100,3,10,26,100000,100000,0.993792,-42,-35,0.2,Mu1-const,XRAI_0.250000
83117,100,3,10,27,100000,100000,0.957198,-38,-32,0.2,Mu1-const,XRAI_0.250000
88621,100,3,10,28,100000,100000,0.993612,-45,-38,0.2,Mu1-const,XRAI_0.250000
94325,100,3,10,29,100000,100000,0.969141,-39,-33,0.2,Mu1-const,XRAI_0.250000
10125,100,5,10,0,100000,100000,0.985557,-25,-21,0.2,Mu1-const,XRAI_0.250000
10231,100,5,10,1,100000,100000,0.890596,-21,-18,0.2,Mu1-const,XRAI_0.250000
10537,100,5,10,2,100000,100000,0.927707,-22,-19,0.2,Mu1-const,XRAI_0.250000
11043,100,5,10,3,100000,100000,0.940986,-18,-15,0.2,Mu1-const,XRAI_0.250000
11749,100,5,10,4,100000,100000,0.956463,-28,-24,0.2,Mu1-const,XRAI_0.250000
12655,100,5,10,5,100000,100000,0.941082,-25,-21,0.2,Mu1-const,XRAI_0.250000
13761,100,5,10,6,100000,100000,0.985324,-25,-21,0.2,Mu1-const,XRAI_0.250000
15067,100,5,10,7,100000,100000,0.964367,-19,-16,0.2,Mu1-const,XRAI_0.250000
16573,100,5,10,8,100000,100000,0.980195,-25,-21,0.2,Mu1-const,XRAI_0.250000
18279,100,5,10,9,100000,100000,0.992032,-26,-22,0.2,Mu1-const,XRAI_0.250000
20185,100,5,10,10,100000,100000,0.87584,-21,-18,0.2,Mu1-const,XRAI_0.250000
22291,100,5,10,11,100000,100000,0.974181,-26,-22,0.2,Mu1-const,XRAI_0.250000
24597,100,5,10,12,100000,100000,0.986701,-25,-21,0.2,Mu1-const,XRAI_0.250000
27103,100,5,10,13,100000,100000,0.946742,-20,-17,0.2,Mu1-const,XRAI_0.250000
29809,100,5,10,14,100000,100000,0.959736,-24,-20,0.2,Mu1-const,XRAI_0.250000
32715,100,5,10,15,100000,100000,0.995483,-25,-21,0.2,Mu1-const,XRAI_0.250000
35821,100,5,10,16,100000,100000,0.987135,-24,-20,0.2,Mu1-const,XRAI_0.250000
39127,100,5,10,17,100000,100000,0.937606,-22,-19,0.2,Mu1-const,XRAI_0.250000
42633,100,5,10,18,100000,100000,0.980081,-18,-15,0.2,Mu1-const,XRAI_0.250000
46339,100,5,10,19,100000,100000,0.984867,-22,-19,0.2,Mu1-const,XRAI_0.250000
50245,100,5,10,20,100000,100000,0.956489,-21,-18,0.2,Mu1-const,XRAI_0.250000
54351,100,5,10,21,100000,100000,0.904008,-15,-13,0.2,Mu1-const,XRAI_0.250000
58657,100,5,10,22,100000,100000,0.946529,-21,-18,0.2,Mu1-const,XRAI_0.250000
63163,100,5,10,23,100000,100000,0.897741,-9,-8,0.2,Mu1-const,XRAI_0.250000
67869,100,5,10,24,100000,100000,0.967775,-19,-16,0.2,Mu1-const,XRAI_0.250000
72775,100,5,10,25,100000,100000,0.978231,-24,-20,0.2,Mu1-const,XRAI_0.250000
77881,100,5,10,26,100000,100000,0.974804,-26,-22,0.2,Mu1-const,XRAI_0.250000
83187,100,5,10,27,100000,100000,0.961847,-22,-19,0.2,Mu1-const,XRAI_0.250000
88693,100,5,10,28,100000,100000,0.984497,-25,-21,0.2,Mu1-const,XRAI_0.250000
94399,100,5,10,29,100000,100000,0.99122,-27,-23,0.2,Mu1-const,XRAI_0.250000
10200,100,10,10,0,100000,100000,0.996988,0,0,0.2,Mu1-const,XRAI_0.250000
10311,100,10,10,1,100000,100000,0.997392,0,0,0.2,Mu1-const,XRAI_0.250000
10622,100,10,10,2,58075,100000,1,0,0,0.2,Mu1-const,XRAI_0.250000
11133,100,10,10,3,80255,100000,1,0,0,0.2,Mu1-const,XRAI_0.250000
11844,100,10,10,4,53253,100000,1,0,0,0.2,Mu1-const,XRAI_0.250000
12755,100,10,10,5,91873,100000,1,0,0,0.2,Mu1-const,XRAI_0.250000
13866,100,10,10,6,57887,100000,1,0,0,0.2,Mu1-const,XRAI_0.250000
15177,100,10,10,7,100000,100000,0.990358,0,0,0.2,Mu1-const,XRAI_0.250000
16688,100,10,10,8,58422,100000,1,0,0,0.2,Mu1-const,XRAI_0.250000
18399,100,10,10,9,100000,100000,0.952526,-3,-3,0.2,Mu1-const,XRAI_0.250000
20310,100,10,10,10,100000,100000,0.998494,0,0,0.2,Mu1-const,XRAI_0.250000
22421,100,10,10,11,35248,100000,1,0,0,0.2,Mu1-const,XRAI_0.250000
24732,100,10,10,12,48597,100000,1,0,0,0.2,Mu1-const,XRAI_0.250000
27243,100,10,10,13,100000,100000,0.982505,0,0,0.2,Mu1-const,XRAI_0.250000
29954,100,10,10,14,100000,100000,0.982505,0,0,0.2,Mu1-const,XRAI_0.250000
32865,100,10,10,15,28834,100000,1,0,0,0.2,Mu1-const,XRAI_0.250000
35976,100,10,10,16,100000,100000,0.998494,-3,-3,0.2,Mu1-const,XRAI_0.250000
39287,100,10,10,17,57490,100000,1,0,0,0.2,Mu1-const,XRAI_0.250000
42798,100,10,10,18,100000,100000,0.998494,0,0,0.2,Mu1-const,XRAI_0.250000
46509,100,10,10,19,100000,100000,0.990841,0,0,0.2,Mu1-const,XRAI_0.250000
50420,100,10,10,20,100000,100000,0.977015,0,0,0.2,Mu1-const,XRAI_0.250000
54531,100,10,10,21,100000,100000,0.994168,0,0,0.2,Mu1-const,XRAI_0.250000
58842,100,10,10,22,36282,100000,1,0,0,0.2,Mu1-const,XRAI_0.250000
63353,100,10,10,23,47423,100000,1,0,0,0.2,Mu1-const,XRAI_0.250000
68064,100,10,10,24,100000,100000,0.998494,0,0,0.2,Mu1-const,XRAI_0.250000
72975,100,10,10,25,100000,100000,0.993266,0,0,0.2,Mu1-const,XRAI_0.250000
78086,100,10,10,26,29311,100000,1,0,0,0.2,Mu1-const,XRAI_0.250000
83397,100,10,10,27,73593,100000,1,0,0,0.2,Mu1-const,XRAI_0.250000
88908,100,10,10,28,43261,100000,1,0,0,0.2,Mu1-const,XRAI_0.250000
94619,100,10,10,29,38438,100000,1,0,0,0.2,Mu1-const,XRAI_0.250000
62601,100,1,25,0,86517,250000,1,-84,-71,0.2,Mu1-const,XRAI_0.250000
62703,100,1,25,1,250000,250000,0.999417,-82,-69,0.2,Mu1-const,XRAI_0.250000
63005,100,1,25,2,172050,250000,1,-82,-70,0.2,Mu1-const,XRAI_0.250000
63507,100,1,25,3,106462,250000,1,-82,-69,0.2,Mu1-const,XRAI_0.250000
64209,100,1,25,4,165644,250000,1,-80,-68,0.2,Mu1-const,XRAI_0.250000
65111,100,1,25,5,95559,250000,1,-81,-68,0.2,Mu1-const,XRAI_0.250000
66213,100,1,25,6,29454,250000,1,-85,-71,0.2,Mu1-const,XRAI_0.250000
67515,100,1,25,7,128200,250000,1,-79,-67,0.2,Mu1-const,XRAI_0.250000
69017,100,1,25,8,217757,250000,1,-80,-67,0.2,Mu1-const,XRAI_0.250000
70719,100,1,25,9,207329,250000,1,-79,-66,0.2,Mu1-const,XRAI_0.250000
72621,100,1,25,10,80675,250000,1,-81,-69,0.2,Mu1-const,XRAI_0.250000
74723,100,1,25,11,108641,250000,1,-82,-69,0.2,Mu1-const,XRAI_0.250000
77025,100,1,25,12,247421,250000,1,-79,-67,0.2,Mu1-const,XRAI_0.250000
79527,100,1,25,13,235019,250000,1,-79,-66,0.2,Mu1-const,XRAI_0.250000
82229,100,1,25,14,124773,250000,1,-80,-67,0.2,Mu1-const,XRAI_0.250000
85131,100,1,25,15,70343,250000,1,-84,-70,0.2,Mu1-const,XRAI_0.250000
88233,100,1,25,16,206240,250000,1,-80,-68,0.2,Mu1-const,XRAI_0.250000
91535,100,1,25,17,250000,250000,0.99899,-79,-66,0.2,Mu1-const,XRAI_0.250000
95037,100,1,25,18,250000,250000,0.998834,-78,-65,0.2,Mu1-const,XRAI_0.250000
98739,100,1,25,19,32729,250000,1,-85,-71,0.2,Mu1-const,XRAI_0.250000
102641,100,1,25,20,24846,250000,1,-84,-70,0.2,Mu1-const,XRAI_0.250000
106743,100,1,25,21,88141,250000,1,-86,-72,0.2,Mu1-const,XRAI_0.250000
111045,100,1,25,22,107700,250000,1,-81,-69,0.2,Mu1-const,XRAI_0.250000
115547,100,1,25,23,237687,250000,1,-79,-66,0.2,Mu1-const,XRAI_0.250000
120249,100,1,25,24,237453,250000,1,-79,-66,0.2,Mu1-const,XRAI_0.250000
125151,100,1,25,25,250000,250000,0.999175,-80,-67,0.2,Mu1-const,XRAI_0.250000
130253,100,1,25,26,136418,250000,1,-79,-66,0.2,Mu1-const,XRAI_0.250000
135555,100,1,25,27,56276,250000,1,-87,-73,0.2,Mu1-const,XRAI_0.250000
141057,100,1,25,28,250000,250000,0.999175,-78,-65,0.2,Mu1-const,XRAI_0.250000
146759,100,1,25,29,115997,250000,1,-80,-67,0.2,Mu1-const,XRAI_0.250000
62609,100,3,25,0,250000,250000,0.988632,-45,-38,0.2,Mu1-const,XRAI_0.250000
62713,100,3,25,1,250000,250000,0.983229,-45,-38,0.2,Mu1-const,XRAI_0.250000
63017,100,3,25,2,250000,250000,0.984461,-43,-36,0.2,Mu1-const,XRAI_0.250000
63521,100,3,25,3,250000,250000,0.963001,-37,-31,0.2,Mu1-const,XRAI_0.250000
64225,100,3,25,4,250000,250000,0.977406,-38,-32,0.2,Mu1-const,XRAI_0.250000
65129,100,3,25,5,250000,250000,0.986882,-42,-35,0.2,Mu1-const,XRAI_0.250000
66233,100,3,25,6,250000,250000,0.976477,-42,-35,0.2,Mu1-const,XRAI_0.250000
67537,100,3,25,7,250000,250000,0.98504,-43,-36,0.2,Mu1-const,XRAI_0.250000
69041,100,3,25,8,250000,250000,0.980095,-42,-35,0.2,Mu1-const,XRAI_0.250000
70745,100,3,25,9,250000,250000,0.972934,-43,-36,0.2,Mu1-const,XRAI_0.250000
72649,100,3,25,10,250000,250000,0.988557,-45,-38,0.2,Mu1-const,XRAI_0.250000
74753,100,3,25,11,250000,250000,0.971075,-39,-33,0.2,Mu1-const,XRAI_0.250000
77057,100,3,25,12,250000,250000,0.982958,-44,-37,0.2,Mu1-const,XRAI_0.250000
79561,100,3,25,13,250000,250000,0.966065,-42,-35,0.2,Mu1-const,XRAI_0.250000
82265,100,3,25,14,250000,250000,0.981347,-43,-36,0.2,Mu1-const,XRAI_0.250000
85169,100,3,25,15,250000,250000,0.964806,-40,-34,0.2,Mu1-const,XRAI_0.250000
88273,100,3,25,16,250000,250000,0.98838,-45,-38,0.2,Mu1-const,XRAI_0.250000
91577,100,3,25,17,250000,250000,0.98233,-45,-38,0.2,Mu1-const,XRAI_0.250000
95081,100,3,25,18,250000,250000,0.992693,-48,-40,0.2,Mu1-const,XRAI_0.250000
98785,100,3,25,19,250000,250000,0.980103,-42,-35,0.2,Mu1-const,XRAI_0.250000
102689,100,3,25,20,250000,250000,0.952654,-36,-30,0.2,Mu1-const,XRAI_0.250000
106793,100,3,25,21,250000,250000,0.986753,-44,-37,0.2,Mu1-const,XRAI_0.250000
111097,100,3,25,22,250000,250000,0.989519,-51,-43,0.2,Mu1-const,XRAI_0.250000
115601,100,3,25,23,250000,250000,0.986561,-48,-40,0.2,Mu1-const,XRAI_0.250000
120305,100,3,25,24,250000,250000,0.962599,-40,-34,0.2,Mu1-const,XRAI_0.250000
125209,100,3,25,25,250000,250000,0.984029,-42,-35,0.2,Mu1-const,XRAI_0.250000
130313,100,3,25,26,250000,250000,0.981067,-46,-39,0.2,Mu1-const,XRAI_0.250000
135617,100,3,25,27,250000,250000,0.978908,-42,-35,0.2,Mu1-const,XRAI_0.250000
141121,100,3,25,28,250000,250000,0.995017,-49,-41,0.2,Mu1-const,XRAI_0.250000
146825,100,3,25,29,250000,250000,0.965736,-37,-31,0.2,Mu1-const,XRAI_0.250000
62625,100,5,25,0,250000,250000,0.881964,-18,-15,0.2,Mu1-const,XRAI_0.250000
62731,100,5,25,1,250000,250000,0.978351,-22,-19,0.2,Mu1-const,XRAI_0.250000
63037,100,5,25,2,250000,250000,0.933402,-21,-18,0.2,Mu1-const,XRAI_0.250000
63543,100,5,25,3,250000,250000,0.940401,-20,-17,0.2,Mu1-const,XRAI_0.250000
64249,100,5,25,4,250000,250000,0.987992,-24,-21,0.2,Mu1-const,XRAI_0.250000
65155,100,5,25,5,250000,250000,0.915902,-15,-13,0.2,Mu1-const,XRAI_0.250000
66261,100,5,25,6,250000,250000,0.96595,-25,-21,0.2,Mu1-const,XRAI_0.250000
67567,100,5,25,7,250000,250000,0.924422,-14,-12,0.2,Mu1-const,XRAI_0.250000
69073,100,5,25,8,250000,250000,0.880948,-21,-18,0.2,Mu1-const,XRAI_0.250000
70779,100,5,25,9,250000,250000,0.837084,-15,-13,0.2,Mu1-const,XRAI_0.250000
72685,100,5,25,10,250000,250000,0.951498,-25,-21,0.2,Mu1-const,XRAI_0.250000
74791,100,5,25,11,250000,250000,0.935206,-20,-17,0.2,Mu1-const,XRAI_0.250000
77097,100,5,25,12,250000,250000,0.841921,-16,-14,0.2,Mu1-const,XRAI_0.250000
79603,100,5,25,13,250000,250000,0.95118,-22,-19,0.2,Mu1-const,XRAI_0.250000
82309,100,5,25,14,250000,250000,0.98965,-25,-21,0.2,Mu1-const,XRAI_0.250000
85215,100,5,25,15,250000,250000,0.894002,-16,-14,0.2,Mu1-const,XRAI_0.250000
88321,100,5,25,16,250000,250000,0.918109,-18,-15,0.2,Mu1-const,XRAI_0.250000
91627,100,5,25,17,250000,250000,0.96866,-24,-20,0.2,Mu1-const,XRAI_0.250000
95133,100,5,25,18,250000,250000,0.964546,-24,-20,0.2,Mu1-const,XRAI_0.250000
98839,100,5,25,19,250000,250000,0.935853,-18,-15,0.2,Mu1-const,XRAI_0.250000
102745,100,5,25,20,250000,250000,0.927294,-18,-15,0.2,Mu1-const,XRAI_0.250000
106851,100,5,25,21,250000,250000,0.900009,-21,-18,0.2,Mu1-const,XRAI_0.250000
111157,100,5,25,22,250000,250000,0.940148,-16,-14,0.2,Mu1-const,XRAI_0.250000
115663,100,5,25,23,250000,250000,0.916776,-18,-15,0.2,Mu1-const,XRAI_0.250000
120369,100,5,25,24,250000,250000,0.946678,-24,-20,0.2,Mu1-const,XRAI_0.250000
125275,100,5,25,25,250000,250000,0.964055,-19,-16,0.2,Mu1-const,XRAI_0.250000
130381,100,5,25,26,250000,250000,0.910587,-21,-18,0.2,Mu1-const,XRAI_0.250000
135687,100,5,25,27,250000,250000,0.979316,-25,-21,0.2,Mu1-const,XRAI_0.250000
