seed,n,m,mu,run,generations,max_generations,diversity,fitness,opt,algorithm,mutation
7457,10,3,2,27,1,200,1,1,0,Mu1-unconst,XRAI_0.100000
8011,10,3,2,28,0,200,1,0,0,Mu1-unconst,XRAI_0.100000
275,50,5,2,0,13,5000,1,20,0,Mu1-unconst,XRAI_0.100000
8585,10,3,2,29,2,200,1,0,0,Mu1-unconst,XRAI_0.100000
631,100,5,2,1,14,20000,1,71,19,Mu1-unconst,XRAI_0.100000
34,5,3,2,0,3,50,1,1,0,Mu1-unconst,XRAI_0.100000
43,5,3,2,1,0,50,1,0,0,Mu1-unconst,XRAI_0.100000
62,5,3,2,2,1,50,1,0,0,Mu1-unconst,XRAI_0.100000
91,5,3,2,3,0,50,1,0,0,Mu1-unconst,XRAI_0.100000
130,5,3,2,4,0,50,1,0,0,Mu1-unconst,XRAI_0.100000
179,5,3,2,5,0,50,1,0,0,Mu1-unconst,XRAI_0.100000
238,5,3,2,6,4,50,1,0,0,Mu1-unconst,XRAI_0.100000
307,5,3,2,7,1,50,1,0,0,Mu1-unconst,XRAI_0.100000
386,5,3,2,8,0,50,1,0,0,Mu1-unconst,XRAI_0.100000
475,5,3,2,9,1,50,1,0,0,Mu1-unconst,XRAI_0.100000
574,5,3,2,10,0,50,1,0,0,Mu1-unconst,XRAI_0.100000
683,5,3,2,11,0,50,1,0,0,Mu1-unconst,XRAI_0.100000
802,5,3,2,12,1,50,1,0,0,Mu1-unconst,XRAI_0.100000
931,5,3,2,13,2,50,1,0,0,Mu1-unconst,XRAI_0.100000
1070,5,3,2,14,0,50,1,1,0,Mu1-unconst,XRAI_0.100000
1219,5,3,2,15,0,50,1,0,0,Mu1-unconst,XRAI_0.100000
1378,5,3,2,16,0,50,1,1,0,Mu1-unconst,XRAI_0.100000
1547,5,3,2,17,0,50,1,0,0,Mu1-unconst,XRAI_0.100000
1726,5,3,2,18,0,50,1,0,0,Mu1-unconst,XRAI_0.100000
1915,5,3,2,19,0,50,1,0,0,Mu1-unconst,XRAI_0.100000
2114,5,3,2,20,0,50,1,0,0,Mu1-unconst,XRAI_0.100000
2323,5,3,2,21,0,50,1,1,0,Mu1-unconst,XRAI_0.100000
2542,5,3,2,22,5,50,1,0,0,Mu1-unconst,XRAI_0.100000
2771,5,3,2,23,3,50,1,1,0,Mu1-unconst,XRAI_0.100000
3010,5,3,2,24,2,50,1,0,0,Mu1-unconst,XRAI_0.100000
937,100,5,2,2,0,20000,1,65,15,Mu1-unconst,XRAI_0.100000
3259,5,3,2,25,3,50,1,0,0,Mu1-unconst,XRAI_0.100000
3518,5,3,2,26,0,50,1,0,0,Mu1-unconst,XRAI_0.100000
3787,5,3,2,27,1,50,1,0,0,Mu1-unconst,XRAI_0.100000
4066,5,3,2,28,0,50,1,0,0,Mu1-unconst,XRAI_0.100000
4355,5,3,2,29,0,50,1,0,0,Mu1-unconst,XRAI_0.100000
501,100,1,2,0,1,20000,1,94,67,Mu1-unconst,XRAI_0.100000
225,25,10,2,0,0,1250,1,1,0,Mu1-unconst,XRAI_0.100000
331,50,5,2,1,0,5000,1,25,0,Mu1-unconst,XRAI_0.100000
261,25,10,2,1,38,1250,1,1,0,Mu1-unconst,XRAI_0.100000
347,25,10,2,2,8,1250,1,2,0,Mu1-unconst,XRAI_0.100000
487,50,5,2,2,26,5000,1,25,0,Mu1-unconst,XRAI_0.100000
483,25,10,2,3,11,1250,1,1,0,Mu1-unconst,XRAI_0.100000
603,100,1,2,1,41,20000,1,94,66,Mu1-unconst,XRAI_0.100000
51,10,1,2,0,0,200,1,4,1,Mu1-unconst,XRAI_0.100000
63,10,1,2,1,10,200,1,4,0,Mu1-unconst,XRAI_0.100000
95,10,1,2,2,6,200,1,2,0,Mu1-unconst,XRAI_0.100000
147,10,1,2,3,2,200,1,5,0,Mu1-unconst,XRAI_0.100000
219,10,1,2,4,4,200,1,3,0,Mu1-unconst,XRAI_0.100000
311,10,1,2,5,3,200,1,4,0,Mu1-unconst,XRAI_0.100000
423,10,1,2,6,0,200,1,5,0,Mu1-unconst,XRAI_0.100000
555,10,1,2,7,2,200,1,4,0,Mu1-unconst,XRAI_0.100000
707,10,1,2,8,4,200,1,5,0,Mu1-unconst,XRAI_0.100000
879,10,1,2,9,0,200,1,4,1,Mu1-unconst,XRAI_0.100000
1071,10,1,2,10,1,200,1,4,0,Mu1-unconst,XRAI_0.100000
1283,10,1,2,11,1,200,1,5,0,Mu1-unconst,XRAI_0.100000
1515,10,1,2,12,10,200,1,5,1,Mu1-unconst,XRAI_0.100000
1767,10,1,2,13,0,200,1,4,0,Mu1-unconst,XRAI_0.100000
2039,10,1,2,14,1,200,1,6,0,Mu1-unconst,XRAI_0.100000
2331,10,1,2,15,0,200,1,5,0,Mu1-unconst,XRAI_0.100000
743,50,5,2,3,36,5000,1,20,0,Mu1-unconst,XRAI_0.100000
2643,10,1,2,16,3,200,1,3,2,Mu1-unconst,XRAI_0.100000
2975,10,1,2,17,1,200,1,3,0,Mu1-unconst,XRAI_0.100000
3327,10,1,2,18,2,200,1,5,0,Mu1-unconst,XRAI_0.100000
3699,10,1,2,19,10,200,1,3,0,Mu1-unconst,XRAI_0.100000
4091,10,1,2,20,0,200,1,4,0,Mu1-unconst,XRAI_0.100000
1099,50,5,2,4,2,5000,1,24,2,Mu1-unconst,XRAI_0.100000
4503,10,1,2,21,6,200,1,5,1,Mu1-unconst,XRAI_0.100000
4935,10,1,2,22,0,200,1,3,0,Mu1-unconst,XRAI_0.100000
5387,10,1,2,23,3,200,1,6,1,Mu1-unconst,XRAI_0.100000
5859,10,1,2,24,4,200,1,3,0,Mu1-unconst,XRAI_0.100000
6351,10,1,2,25,1,200,1,6,0,Mu1-unconst,XRAI_0.100000
126,25,1,2,0,7,1250,1,19,9,Mu1-unconst,XRAI_0.100000
6863,10,1,2,26,5,200,1,3,0,Mu1-unconst,XRAI_0.100000
7395,10,1,2,27,0,200,1,4,0,Mu1-unconst,XRAI_0.100000
7947,10,1,2,28,3,200,1,4,0,Mu1-unconst,XRAI_0.100000
8519,10,1,2,29,1,200,1,2,0,Mu1-unconst,XRAI_0.100000
669,25,10,2,4,0,1250,1,4,0,Mu1-unconst,XRAI_0.100000
153,25,1,2,1,11,1250,1,18,9,Mu1-unconst,XRAI_0.100000
230,25,1,2,2,0,1250,1,18,4,Mu1-unconst,XRAI_0.100000
357,25,1,2,3,13,1250,1,16,7,Mu1-unconst,XRAI_0.100000
905,25,10,2,5,0,1250,1,2,0,Mu1-unconst,XRAI_0.100000
534,25,1,2,4,17,1250,1,17,5,Mu1-unconst,XRAI_0.100000
761,25,1,2,5,0,1250,1,19,8,Mu1-unconst,XRAI_0.100000
1038,25,1,2,6,1,1250,1,19,8,Mu1-unconst,XRAI_0.100000
1191,25,10,2,6,0,1250,1,1,0,Mu1-unconst,XRAI_0.100000
1365,25,1,2,7,6,1250,1,16,7,Mu1-unconst,XRAI_0.100000
1742,25,1,2,8,0,1250,1,19,7,Mu1-unconst,XRAI_0.100000
2169,25,1,2,9,8,1250,1,18,6,Mu1-unconst,XRAI_0.100000
1527,25,10,2,7,0,1250,1,4,0,Mu1-unconst,XRAI_0.100000
2646,25,1,2,10,0,1250,1,19,8,Mu1-unconst,XRAI_0.100000
3173,25,1,2,11,0,1250,1,17,7,Mu1-unconst,XRAI_0.100000
3750,25,1,2,12,9,1250,1,17,6,Mu1-unconst,XRAI_0.100000
134,25,3,2,0,0,1250,1,8,0,Mu1-unconst,XRAI_0.100000
4377,25,1,2,13,0,1250,1,17,8,Mu1-unconst,XRAI_0.100000
5054,25,1,2,14,0,1250,1,20,11,Mu1-unconst,XRAI_0.100000
600,100,10,2,0,51,20000,1,44,0,Mu1-unconst,XRAI_0.100000
1913,25,10,2,8,0,1250,1,1,0,Mu1-unconst,XRAI_0.100000
5781,25,1,2,15,13,1250,1,18,8,Mu1-unconst,XRAI_0.100000
2349,25,10,2,9,0,1250,1,4,0,Mu1-unconst,XRAI_0.100000
163,25,3,2,1,4,1250,1,10,0,Mu1-unconst,XRAI_0.100000
6558,25,1,2,16,10,1250,1,16,6,Mu1-unconst,XRAI_0.100000
7385,25,1,2,17,5,1250,1,18,7,Mu1-unconst,XRAI_0.100000
1555,50,5,2,5,16,5000,1,24,1,Mu1-unconst,XRAI_0.100000
8262,25,1,2,18,11,1250,1,18,6,Mu1-unconst,XRAI_0.100000
9189,25,1,2,19,0,1250,1,18,6,Mu1-unconst,XRAI_0.100000
1443,100,5,2,3,58,20000,1,71,12,Mu1-unconst,XRAI_0.100000
242,25,3,2,2,3,1250,1,8,0,Mu1-unconst,XRAI_0.100000
2835,25,10,2,10,8,1250,1,0,0,Mu1-unconst,XRAI_0.100000
10166,25,1,2,20,15,1250,1,19,9,Mu1-unconst,XRAI_0.100000
11193,25,1,2,21,1,1250,1,19,8,Mu1-unconst,XRAI_0.100000
2111,50,5,2,6,3,5000,1,21,0,Mu1-unconst,XRAI_0.100000
12270,25,1,2,22,17,1250,1,17,7,Mu1-unconst,XRAI_0.100000
259,50,3,2,0,29,5000,1,31,7,Mu1-unconst,XRAI_0.100000
251,50,1,2,0,33,5000,1,43,24,Mu1-unconst,XRAI_0.100000
711,100,10,2,1,0,20000,1,49,1,Mu1-unconst,XRAI_0.100000
371,25,3,2,3,3,1250,1,5,0,Mu1-unconst,XRAI_0.100000
13397,25,1,2,23,11,1250,1,19,5,Mu1-unconst,XRAI_0.100000
14574,25,1,2,24,8,1250,1,19,9,Mu1-unconst,XRAI_0.100000
550,25,3,2,4,0,1250,1,7,0,Mu1-unconst,XRAI_0.100000
15801,25,1,2,25,0,1250,1,20,9,Mu1-unconst,XRAI_0.100000
17078,25,1,2,26,3,1250,1,19,9,Mu1-unconst,XRAI_0.100000
18405,25,1,2,27,4,1250,1,15,7,Mu1-unconst,XRAI_0.100000
19782,25,1,2,28,5,1250,1,15,5,Mu1-unconst,XRAI_0.100000
21209,25,1,2,29,6,1250,1,19,8,Mu1-unconst,XRAI_0.100000
905,100,1,2,2,36,20000,1,94,69,Mu1-unconst,XRAI_0.100000
303,50,1,2,1,28,5000,1,44,29,Mu1-unconst,XRAI_0.100000
779,25,3,2,5,36,1250,1,5,0,Mu1-unconst,XRAI_0.100000
455,50,1,2,2,0,5000,1,44,26,Mu1-unconst,XRAI_0.100000
313,50,3,2,1,21,5000,1,31,5,Mu1-unconst,XRAI_0.100000
150,25,5,2,0,1,1250,1,4,0,Mu1-unconst,XRAI_0.100000
75,10,5,2,0,0,200,1,0,0,Mu1-unconst,XRAI_0.100000
1058,25,3,2,6,0,1250,1,9,0,Mu1-unconst,XRAI_0.100000
91,10,5,2,1,1,200,1,0,0,Mu1-unconst,XRAI_0.100000
3371,25,10,2,11,0,1250,1,2,0,Mu1-unconst,XRAI_0.100000
707,50,1,2,3,10,5000,1,42,30,Mu1-unconst,XRAI_0.100000
127,10,5,2,2,0,200,1,1,0,Mu1-unconst,XRAI_0.100000
183,10,5,2,3,0,200,1,0,0,Mu1-unconst,XRAI_0.100000
1059,50,1,2,4,0,5000,1,43,28,Mu1-unconst,XRAI_0.100000
1387,25,3,2,7,0,1250,1,9,0,Mu1-unconst,XRAI_0.100000
467,50,3,2,2,0,5000,1,27,2,Mu1-unconst,XRAI_0.100000
259,10,5,2,4,7,200,1,0,0,Mu1-unconst,XRAI_0.100000
1511,50,1,2,5,0,5000,1,42,27,Mu1-unconst,XRAI_0.100000
355,10,5,2,5,0,200,1,1,0,Mu1-unconst,XRAI_0.100000
3957,25,10,2,12,0,1250,1,0,0,Mu1-unconst,XRAI_0.100000
471,10,5,2,6,0,200,1,0,0,Mu1-unconst,XRAI_0.100000
181,25,5,2,1,12,1250,1,5,0,Mu1-unconst,XRAI_0.100000
607,10,5,2,7,0,200,1,0,0,Mu1-unconst,XRAI_0.100000
2149,100,5,2,4,0,20000,1,67,19,Mu1-unconst,XRAI_0.100000
763,10,5,2,8,0,200,1,0,0,Mu1-unconst,XRAI_0.100000
721,50,3,2,3,1,5000,1,32,7,Mu1-unconst,XRAI_0.100000
2063,50,1,2,6,2,5000,1,43,23,Mu1-unconst,XRAI_0.100000
2715,50,1,2,7,0,5000,1,42,26,Mu1-unconst,XRAI_0.100000
939,10,5,2,9,9,200,1,0,0,Mu1-unconst,XRAI_0.100000
1135,10,5,2,10,3,200,1,0,0,Mu1-unconst,XRAI_0.100000
3467,50,1,2,8,0,5000,1,44,27,Mu1-unconst,XRAI_0.100000
2767,50,5,2,7,31,5000,1,19,1,Mu1-unconst,XRAI_0.100000
262,25,5,2,2,1,1250,1,3,0,Mu1-unconst,XRAI_0.100000
1766,25,3,2,8,12,1250,1,9,0,Mu1-unconst,XRAI_0.100000
1351,10,5,2,11,5,200,1,0,0,Mu1-unconst,XRAI_0.100000
4319,50,1,2,9,0,5000,1,43,23,Mu1-unconst,XRAI_0.100000
1587,10,5,2,12,0,200,1,1,0,Mu1-unconst,XRAI_0.100000
1843,10,5,2,13,0,200,1,0,0,Mu1-unconst,XRAI_0.100000
4593,25,10,2,13,12,1250,1,1,0,Mu1-unconst,XRAI_0.100000
3523,50,5,2,8,0,5000,1,22,1,Mu1-unconst,XRAI_0.100000
393,25,5,2,3,7,1250,1,4,0,Mu1-unconst,XRAI_0.100000
2119,10,5,2,14,10,200,1,1,0,Mu1-unconst,XRAI_0.100000
2415,10,5,2,15,0,200,1,1,0,Mu1-unconst,XRAI_0.100000
2731,10,5,2,16,0,200,1,1,0,Mu1-unconst,XRAI_0.100000
574,25,5,2,4,1,1250,1,6,0,Mu1-unconst,XRAI_0.100000
2195,25,3,2,9,0,1250,1,7,0,Mu1-unconst,XRAI_0.100000
3067,10,5,2,17,7,200,1,0,0,Mu1-unconst,XRAI_0.100000
3423,10,5,2,18,3,200,1,0,0,Mu1-unconst,XRAI_0.100000
1075,50,3,2,4,9,5000,1,30,5,Mu1-unconst,XRAI_0.100000
3799,10,5,2,19,0,200,1,0,0,Mu1-unconst,XRAI_0.100000
509,100,3,2,0,0,20000,1,82,40,Mu1-unconst,XRAI_0.100000
350,50,10,2,0,23,5000,1,4,0,Mu1-unconst,XRAI_0.100000
26,5,1,2,0,1,50,1,1,0,Mu1-unconst,XRAI_0.100000
4195,10,5,2,20,0,200,1,0,0,Mu1-unconst,XRAI_0.100000
5279,25,10,2,14,0,1250,1,2,0,Mu1-unconst,XRAI_0.100000
33,5,1,2,1,4,50,1,0,0,Mu1-unconst,XRAI_0.100000
4611,10,5,2,21,0,200,1,1,0,Mu1-unconst,XRAI_0.100000
5047,10,5,2,22,0,200,1,1,0,Mu1-unconst,XRAI_0.100000
50,5,1,2,2,3,50,1,1,0,Mu1-unconst,XRAI_0.100000
77,5,1,2,3,2,50,1,1,0,Mu1-unconst,XRAI_0.100000
114,5,1,2,4,0,50,1,1,0,Mu1-unconst,XRAI_0.100000
161,5,1,2,5,1,50,1,1,0,Mu1-unconst,XRAI_0.100000
5503,10,5,2,23,6,200,1,0,0,Mu1-unconst,XRAI_0.100000
218,5,1,2,6,0,50,1,0,0,Mu1-unconst,XRAI_0.100000
5271,50,1,2,10,26,5000,1,42,24,Mu1-unconst,XRAI_0.100000
5979,10,5,2,24,0,200,1,0,0,Mu1-unconst,XRAI_0.100000
805,25,5,2,5,28,1250,1,5,0,Mu1-unconst,XRAI_0.100000
285,5,1,2,7,5,50,1,1,0,Mu1-unconst,XRAI_0.100000
6475,10,5,2,25,0,200,1,0,0,Mu1-unconst,XRAI_0.100000
6015,25,10,2,15,0,1250,1,1,0,Mu1-unconst,XRAI_0.100000
362,5,1,2,8,2,50,1,1,0,Mu1-unconst,XRAI_0.100000
6991,10,5,2,26,0,200,1,0,0,Mu1-unconst,XRAI_0.100000
449,5,1,2,9,0,50,1,1,0,Mu1-unconst,XRAI_0.100000
546,5,1,2,10,0,50,1,1,0,Mu1-unconst,XRAI_0.100000
7527,10,5,2,27,0,200,1,0,0,Mu1-unconst,XRAI_0.100000
1022,100,10,2,2,8,20000,1,40,0,Mu1-unconst,XRAI_0.100000
653,5,1,2,11,0,50,1,1,0,Mu1-unconst,XRAI_0.100000
770,5,1,2,12,1,50,1,0,0,Mu1-unconst,XRAI_0.100000
8083,10,5,2,28,0,200,1,0,0,Mu1-unconst,XRAI_0.100000
897,5,1,2,13,0,50,1,1,0,Mu1-unconst,XRAI_0.100000
1034,5,1,2,14,0,50,1,1,0,Mu1-unconst,XRAI_0.100000
1086,25,5,2,6,0,1250,1,2,0,Mu1-unconst,XRAI_0.100000
1181,5,1,2,15,0,50,1,1,0,Mu1-unconst,XRAI_0.100000
8659,10,5,2,29,2,200,1,0,0,Mu1-unconst,XRAI_0.100000
1338,5,1,2,16,5,50,1,1,0,Mu1-unconst,XRAI_0.100000
1505,5,1,2,17,4,50,1,1,0,Mu1-unconst,XRAI_0.100000
1682,5,1,2,18,2,50,1,1,0,Mu1-unconst,XRAI_0.100000
1869,5,1,2,19,8,50,1,2,0,Mu1-unconst,XRAI_0.100000
1417,25,5,2,7,2,1250,1,4,0,Mu1-unconst,XRAI_0.100000
2066,5,1,2,20,9,50,1,0,0,Mu1-unconst,XRAI_0.100000
411,50,10,2,1,12,5000,1,13,0,Mu1-unconst,XRAI_0.100000
2273,5,1,2,21,1,50,1,1,0,Mu1-unconst,XRAI_0.100000
2490,5,1,2,22,0,50,1,0,0,Mu1-unconst,XRAI_0.100000
6801,25,10,2,16,0,1250,1,0,0,Mu1-unconst,XRAI_0.100000
2717,5,1,2,23,1,50,1,0,0,Mu1-unconst,XRAI_0.100000
1529,50,3,2,5,13,5000,1,30,4,Mu1-unconst,XRAI_0.100000
2954,5,1,2,24,0,50,1,0,0,Mu1-unconst,XRAI_0.100000
3201,5,1,2,25,0,50,1,1,0,Mu1-unconst,XRAI_0.100000
3458,5,1,2,26,0,50,1,1,0,Mu1-unconst,XRAI_0.100000
3725,5,1,2,27,0,50,1,2,0,Mu1-unconst,XRAI_0.100000
4002,5,1,2,28,3,50,1,1,0,Mu1-unconst,XRAI_0.100000
1798,25,5,2,8,8,1250,1,4,0,Mu1-unconst,XRAI_0.100000
4289,5,1,2,29,6,50,1,0,0,Mu1-unconst,XRAI_0.100000
2229,25,5,2,9,0,1250,1,5,0,Mu1-unconst,XRAI_0.100000
6323,50,1,2,11,32,5000,1,45,27,Mu1-unconst,XRAI_0.100000
4379,50,5,2,9,1,5000,1,17,0,Mu1-unconst,XRAI_0.100000
2710,25,5,2,10,0,1250,1,5,0,Mu1-unconst,XRAI_0.100000
3241,25,5,2,11,0,1250,1,6,0,Mu1-unconst,XRAI_0.100000
5335,50,5,2,10,0,5000,1,20,0,Mu1-unconst,XRAI_0.100000
2674,25,3,2,10,33,1250,1,9,0,Mu1-unconst,XRAI_0.100000
1407,100,1,2,3,25,20000,1,93,70,Mu1-unconst,XRAI_0.100000
3822,25,5,2,12,36,1250,1,5,0,Mu1-unconst,XRAI_0.100000
3203,25,3,2,11,9,1250,1,9,0,Mu1-unconst,XRAI_0.100000
572,50,10,2,2,24,5000,1,12,0,Mu1-unconst,XRAI_0.100000
4453,25,5,2,13,1,1250,1,6,0,Mu1-unconst,XRAI_0.100000
5134,25,5,2,14,0,1250,1,4,0,Mu1-unconst,XRAI_0.100000
3782,25,3,2,12,0,1250,1,10,0,Mu1-unconst,XRAI_0.100000
7475,50,1,2,12,0,5000,1,46,24,Mu1-unconst,XRAI_0.100000
8727,50,1,2,13,0,5000,1,42,24,Mu1-unconst,XRAI_0.100000
7637,25,10,2,17,6,1250,1,1,0,Mu1-unconst,XRAI_0.100000
8523,25,10,2,18,2,1250,1,3,0,Mu1-unconst,XRAI_0.100000
10079,50,1,2,14,16,5000,1,42,27,Mu1-unconst,XRAI_0.100000
2083,50,3,2,6,25,5000,1,32,10,Mu1-unconst,XRAI_0.100000
3055,100,5,2,5,0,20000,1,68,20,Mu1-unconst,XRAI_0.100000
9459,25,10,2,19,0,1250,1,1,0,Mu1-unconst,XRAI_0.100000
2737,50,3,2,7,0,5000,1,28,7,Mu1-unconst,XRAI_0.100000
6391,50,5,2,11,22,5000,1,19,0,Mu1-unconst,XRAI_0.100000
5865,25,5,2,15,0,1250,1,7,0,Mu1-unconst,XRAI_0.100000
4161,100,5,2,6,0,20000,1,66,18,Mu1-unconst,XRAI_0.100000
6646,25,5,2,16,6,1250,1,2,0,Mu1-unconst,XRAI_0.100000
833,50,10,2,3,9,5000,1,15,0,Mu1-unconst,XRAI_0.100000
7547,50,5,2,12,0,5000,1,19,0,Mu1-unconst,XRAI_0.100000
4411,25,3,2,13,12,1250,1,6,0,Mu1-unconst,XRAI_0.100000
7477,25,5,2,17,17,1250,1,2,0,Mu1-unconst,XRAI_0.100000
8803,50,5,2,13,12,5000,1,17,0,Mu1-unconst,XRAI_0.100000
8358,25,5,2,18,2,1250,1,4,0,Mu1-unconst,XRAI_0.100000
5090,25,3,2,14,13,1250,1,8,0,Mu1-unconst,XRAI_0.100000
5467,100,5,2,7,0,20000,1,72,22,Mu1-unconst,XRAI_0.100000
11531,50,1,2,15,21,5000,1,43,26,Mu1-unconst,XRAI_0.100000
5819,25,3,2,15,11,1250,1,12,0,Mu1-unconst,XRAI_0.100000
1533,100,10,2,3,19,20000,1,41,0,Mu1-unconst,XRAI_0.100000
10445,25,10,2,20,23,1250,1,1,0,Mu1-unconst,XRAI_0.100000
13083,50,1,2,16,15,5000,1,44,25,Mu1-unconst,XRAI_0.100000
14735,50,1,2,17,0,5000,1,44,27,Mu1-unconst,XRAI_0.100000
6598,25,3,2,16,12,1250,1,5,0,Mu1-unconst,XRAI_0.100000
16487,50,1,2,18,0,5000,1,43,26,Mu1-unconst,XRAI_0.100000
11481,25,10,2,21,0,1250,1,4,0,Mu1-unconst,XRAI_0.100000
18339,50,1,2,19,0,5000,1,43,25,Mu1-unconst,XRAI_0.100000
12567,25,10,2,22,0,1250,1,3,0,Mu1-unconst,XRAI_0.100000
7427,25,3,2,17,0,1250,1,6,0,Mu1-unconst,XRAI_0.100000
20291,50,1,2,20,7,5000,1,41,26,Mu1-unconst,XRAI_0.100000
3491,50,3,2,8,33,5000,1,31,6,Mu1-unconst,XRAI_0.100000
13703,25,10,2,23,0,1250,1,0,0,Mu1-unconst,XRAI_0.100000
14889,25,10,2,24,0,1250,1,3,0,Mu1-unconst,XRAI_0.100000
9289,25,5,2,19,2,1250,1,5,0,Mu1-unconst,XRAI_0.100000
10159,50,5,2,14,0,5000,1,20,0,Mu1-unconst,XRAI_0.100000
4345,50,3,2,9,0,5000,1,34,12,Mu1-unconst,XRAI_0.100000
22343,50,1,2,21,11,5000,1,43,29,Mu1-unconst,XRAI_0.100000
1194,50,10,2,4,18,5000,1,12,0,Mu1-unconst,XRAI_0.100000
11615,50,5,2,15,0,5000,1,23,0,Mu1-unconst,XRAI_0.100000
16125,25,10,2,25,0,1250,1,3,0,Mu1-unconst,XRAI_0.100000
24495,50,1,2,22,9,5000,1,42,25,Mu1-unconst,XRAI_0.100000
17411,25,10,2,26,0,1250,1,2,0,Mu1-unconst,XRAI_0.100000
26747,50,1,2,23,0,5000,1,43,26,Mu1-unconst,XRAI_0.100000
29099,50,1,2,24,4,5000,1,43,27,Mu1-unconst,XRAI_0.100000
1655,50,10,2,5,8,5000,1,13,0,Mu1-unconst,XRAI_0.100000
10270,25,5,2,20,63,1250,1,3,0,Mu1-unconst,XRAI_0.100000
18747,25,10,2,27,9,1250,1,2,0,Mu1-unconst,XRAI_0.100000
13171,50,5,2,16,12,5000,1,16,0,Mu1-unconst,XRAI_0.100000
11301,25,5,2,21,9,1250,1,5,0,Mu1-unconst,XRAI_0.100000
8306,25,3,2,18,0,1250,1,7,0,Mu1-unconst,XRAI_0.100000
12382,25,5,2,22,0,1250,1,5,0,Mu1-unconst,XRAI_0.100000
13513,25,5,2,23,0,1250,1,3,0,Mu1-unconst,XRAI_0.100000
9235,25,3,2,19,13,1250,1,11,0,Mu1-unconst,XRAI_0.100000
14694,25,5,2,24,2,1250,1,3,0,Mu1-unconst,XRAI_0.100000
15925,25,5,2,25,1,1250,1,4,0,Mu1-unconst,XRAI_0.100000
10214,25,3,2,20,0,1250,1,6,0,Mu1-unconst,XRAI_0.100000
17206,25,5,2,26,1,1250,1,4,0,Mu1-unconst,XRAI_0.100000
11243,25,3,2,21,4,1250,1,9,0,Mu1-unconst,XRAI_0.100000
5299,50,3,2,10,7,5000,1,30,4,Mu1-unconst,XRAI_0.100000
31551,50,1,2,25,11,5000,1,42,25,Mu1-unconst,XRAI_0.100000
20133,25,10,2,28,7,1250,1,2,0,Mu1-unconst,XRAI_0.100000
14827,50,5,2,17,0,5000,1,19,0,Mu1-unconst,XRAI_0.100000
2216,50,10,2,6,0,5000,1,10,0,Mu1-unconst,XRAI_0.100000
6353,50,3,2,11,0,5000,1,31,8,Mu1-unconst,XRAI_0.100000
16583,50,5,2,18,0,5000,1,20,0,Mu1-unconst,XRAI_0.100000
34103,50,1,2,26,14,5000,1,43,25,Mu1-unconst,XRAI_0.100000
2877,50,10,2,7,0,5000,1,13,0,Mu1-unconst,XRAI_0.100000
21569,25,10,2,29,9,1250,1,1,0,Mu1-unconst,XRAI_0.100000
18439,50,5,2,19,0,5000,1,21,0,Mu1-unconst,XRAI_0.100000
7507,50,3,2,12,7,5000,1,36,3,Mu1-unconst,XRAI_0.100000
12322,25,3,2,22,0,1250,1,6,0,Mu1-unconst,XRAI_0.100000
2244,100,10,2,4,18,20000,1,41,0,Mu1-unconst,XRAI_0.100000
18537,25,5,2,27,57,1250,1,2,0,Mu1-unconst,XRAI_0.100000
13451,25,3,2,23,0,1250,1,9,0,Mu1-unconst,XRAI_0.100000
19918,25,5,2,28,0,1250,1,4,0,Mu1-unconst,XRAI_0.100000
2109,100,1,2,4,91,20000,1,91,67,Mu1-unconst,XRAI_0.100000
21349,25,5,2,29,0,1250,1,6,0,Mu1-unconst,XRAI_0.100000
14630,25,3,2,24,3,1250,1,11,0,Mu1-unconst,XRAI_0.100000
15859,25,3,2,25,0,1250,1,10,0,Mu1-unconst,XRAI_0.100000
20395,50,5,2,20,13,5000,1,24,2,Mu1-unconst,XRAI_0.100000
17138,25,3,2,26,0,1250,1,11,0,Mu1-unconst,XRAI_0.100000
36755,50,1,2,27,34,5000,1,45,27,Mu1-unconst,XRAI_0.100000
39507,50,1,2,28,0,5000,1,43,28,Mu1-unconst,XRAI_0.100000
18467,25,3,2,27,2,1250,1,9,0,Mu1-unconst,XRAI_0.100000
8761,50,3,2,13,4,5000,1,29,9,Mu1-unconst,XRAI_0.100000
19846,25,3,2,28,0,1250,1,8,0,Mu1-unconst,XRAI_0.100000
3638,50,10,2,8,21,5000,1,10,0,Mu1-unconst,XRAI_0.100000
22451,50,5,2,21,11,5000,1,20,0,Mu1-unconst,XRAI_0.100000
42359,50,1,2,29,26,5000,1,40,23,Mu1-unconst,XRAI_0.100000
3155,100,10,2,5,0,20000,1,41,0,Mu1-unconst,XRAI_0.100000
3011,100,1,2,5,4,20000,1,91,66,Mu1-unconst,XRAI_0.100000
4113,100,1,2,6,0,20000,1,94,67,Mu1-unconst,XRAI_0.100000
10115,50,3,2,14,30,5000,1,29,6,Mu1-unconst,XRAI_0.100000
6973,100,5,2,8,87,20000,1,64,21,Mu1-unconst,XRAI_0.100000
11569,50,3,2,15,0,5000,1,31,4,Mu1-unconst,XRAI_0.100000
4499,50,10,2,9,0,5000,1,9,0,Mu1-unconst,XRAI_0.100000
8679,100,5,2,9,4,20000,1,67,17,Mu1-unconst,XRAI_0.100000
21275,25,3,2,29,38,1250,1,5,0,Mu1-unconst,XRAI_0.100000
613,100,3,2,1,94,20000,1,78,38,Mu1-unconst,XRAI_0.100000
